Start,End,Time Zone,Duration,Restful Minutes, Restless Minutes, Awake Minutes
2019-01-09 23:39,2019-01-10 06:06,CEST,386,376,10,0
2019-01-09 00:34,2019-01-09 06:15,CEST,341,328,13,0
2019-01-07 23:09,2019-01-08 06:05,CEST,416,401,15,1
2019-01-07 00:10,2019-01-07 06:24,CEST,375,356,11,8
2019-01-06 00:16,2019-01-06 09:00,CEST,524,509,15,0
2019-01-05 00:51,2019-01-05 08:57,CEST,486,471,15,0
2019-01-04 00:37,2019-01-04 08:43,CEST,486,471,16,0
2019-01-03 02:09,2019-01-03 09:09,CEST,420,387,23,10
2019-01-01 23:10,2019-01-02 09:43,CEST,633,605,23,4
2019-01-01 03:42,2019-01-01 07:27,CEST,226,221,5,0
2018-12-31 00:10,2018-12-31 07:26,CEST,437,423,10,4
2018-12-29 23:36,2018-12-30 08:29,CEST,532,505,24,3
2018-12-29 00:16,2018-12-29 07:32,CEST,436,428,8,0
2018-12-27 23:53,2018-12-28 08:28,CEST,515,488,17,10
2018-12-26 23:57,2018-12-27 08:26,CEST,509,488,17,3
2018-12-26 01:05,2018-12-26 09:00,CEST,474,455,16,3
2018-12-24 23:36,2018-12-25 08:15,CEST,519,494,21,4
2018-12-24 00:28,2018-12-24 07:39,CEST,430,420,10,0
2018-12-23 00:00,2018-12-23 09:13,CEST,554,515,19,20
2018-12-21 23:40,2018-12-22 09:24,CEST,584,564,17,3
2018-12-20 23:55,2018-12-21 06:30,CEST,395,384,9,2
2018-12-20 00:27,2018-12-20 06:22,CEST,356,346,9,0
2018-12-18 23:25,2018-12-19 06:10,CEST,404,387,14,2
2018-12-18 01:28,2018-12-18 06:10,CEST,282,277,6,0
2018-12-16 23:59,2018-12-17 06:30,CEST,391,381,10,0
2018-12-16 01:07,2018-12-16 09:27,CEST,499,475,18,6
2018-12-14 22:34,2018-12-15 08:41,CEST,607,589,16,2
2018-12-14 00:08,2018-12-14 06:30,CEST,381,370,10,2
2018-12-12 23:49,2018-12-13 06:29,CEST,400,379,14,7
2018-12-12 00:03,2018-12-12 06:20,CEST,377,365,12,0
2018-12-10 23:17,2018-12-11 06:38,CEST,441,430,11,0
2018-12-09 23:49,2018-12-10 06:30,CEST,400,382,16,2
2018-12-09 00:19,2018-12-09 08:33,CEST,493,478,15,0
2018-12-07 23:57,2018-12-08 06:32,CEST,394,376,16,2
2018-12-06 22:17,2018-12-07 06:05,CEST,468,441,17,9
2018-12-05 23:45,2018-12-06 06:32,CEST,407,392,15,0
2018-12-04 23:29,2018-12-05 06:05,CEST,396,360,18,17
2018-12-03 21:47,2018-12-04 06:33,CEST,526,466,35,25
2018-12-03 00:27,2018-12-03 06:38,CEST,371,345,24,2
2018-12-02 01:10,2018-12-02 08:06,CEST,416,369,30,18
2018-11-30 19:34,2018-12-01 07:45,CEST,730,674,50,6
2018-11-29 20:29,2018-11-30 02:51,CEST,382,350,32,0
2018-11-28 21:49,2018-11-29 06:00,CEST,491,471,17,2
2018-11-28 02:28,2018-11-28 05:59,CEST,211,205,6,0
2018-11-27 00:17,2018-11-27 06:34,CEST,377,365,12,0
2018-11-25 23:45,2018-11-26 06:18,CEST,393,373,15,5
2018-11-24 23:34,2018-11-25 07:54,CEST,500,476,13,11
2018-11-24 00:46,2018-11-24 06:19,CEST,333,325,8,0
2018-11-22 23:07,2018-11-23 05:42,CEST,395,380,12,4
2018-11-21 23:32,2018-11-22 06:14,CEST,402,387,13,2
2018-11-21 00:40,2018-11-21 06:06,CEST,326,316,9,2
2018-11-19 22:49,2018-11-20 06:20,CEST,451,438,13,0
2018-11-18 22:39,2018-11-19 06:05,CEST,445,431,13,2
2018-11-17 23:25,2018-11-18 08:55,CEST,569,550,17,2
2018-11-16 23:40,2018-11-17 06:14,CEST,394,384,10,0
2018-11-15 22:12,2018-11-16 06:05,CEST,473,457,13,2
2018-11-13 23:11,2018-11-14 06:14,CEST,423,405,13,5
2018-11-11 22:57,2018-11-12 06:00,CEST,423,414,9,0
2018-11-11 00:16,2018-11-11 08:24,CEST,488,475,11,2
2018-11-09 23:34,2018-11-10 08:06,CEST,512,485,24,3
2018-11-08 23:26,2018-11-09 05:14,CEST,347,337,9,2
2018-11-07 23:04,2018-11-08 06:42,CEST,459,446,12,2
2018-11-06 22:03,2018-11-07 06:00,CEST,477,464,13,0
2018-11-06 00:48,2018-11-06 06:09,CEST,322,314,8,0
2018-11-04 23:56,2018-11-05 06:00,CEST,363,357,6,0
2018-11-04 00:03,2018-11-04 06:04,CEST,361,354,7,0
2018-11-02 23:23,2018-11-03 07:25,CEST,482,470,10,2
2018-11-01 23:05,2018-11-02 06:09,CEST,425,411,12,2
2018-11-01 00:17,2018-11-01 06:30,CEST,373,360,10,2
2018-10-31 00:01,2018-10-31 06:06,CEST,364,356,8,0
2018-10-29 22:55,2018-10-30 06:03,CEST,429,413,13,3
2018-10-28 23:19,2018-10-29 06:24,CEST,424,410,13,2
2018-10-27 22:30,2018-10-28 07:14,CEST,584,569,15,0
2018-10-25 22:58,2018-10-26 05:58,CEST,420,413,5,2
2018-10-25 01:02,2018-10-25 06:27,CEST,325,317,8,0
2018-10-24 00:43,2018-10-24 06:10,CEST,327,321,6,0
2018-10-23 00:17,2018-10-23 06:26,CEST,369,361,7,1
2018-10-22 00:18,2018-10-22 06:05,CEST,348,341,6,0
2018-10-20 23:44,2018-10-21 07:15,CEST,451,441,10,0
2018-10-19 23:42,2018-10-20 07:11,CEST,449,441,8,0
2018-10-19 00:38,2018-10-19 06:40,CEST,362,354,8,0
2018-10-17 23:40,2018-10-18 07:16,CEST,456,442,11,3
2018-10-17 00:54,2018-10-17 06:29,CEST,335,328,8,0
2018-10-16 01:10,2018-10-16 06:57,CEST,346,337,7,2
2018-10-15 00:25,2018-10-15 07:52,CEST,447,428,15,3
2018-10-13 23:53,2018-10-14 06:21,CEST,388,380,7,2
2018-10-12 22:36,2018-10-13 06:44,CEST,488,477,11,0
2018-10-11 23:50,2018-10-12 06:30,CEST,400,386,12,2
2018-10-10 22:56,2018-10-11 06:24,CEST,448,436,10,2
2018-10-09 22:23,2018-10-10 06:03,CEST,460,448,12,0
2018-10-08 22:38,2018-10-09 06:06,CEST,448,439,7,2
2018-10-08 00:08,2018-10-08 06:06,CEST,358,351,6,0
2018-10-06 23:35,2018-10-07 06:21,CEST,407,394,8,5
2018-10-05 22:36,2018-10-06 07:33,CEST,537,519,16,2
2018-10-05 00:15,2018-10-05 06:00,CEST,345,331,8,6
2018-10-03 23:40,2018-10-04 05:48,CEST,368,359,7,2
2018-10-03 00:01,2018-10-03 06:05,CEST,365,347,11,6
2018-10-02 00:04,2018-10-02 06:15,CEST,371,333,14,25
2018-09-30 23:00,2018-10-01 05:54,CEST,414,385,14,15
2018-09-29 22:29,2018-09-30 06:31,CEST,482,454,28,0
2018-09-28 21:42,2018-09-29 07:41,CEST,599,563,26,11
2018-09-28 00:15,2018-09-28 06:22,CEST,368,350,17,0
2018-09-26 22:05,2018-09-27 06:05,CEST,480,469,12,0
2018-09-25 22:51,2018-09-26 05:03,CEST,372,340,11,21
2018-09-24 23:06,2018-09-25 06:04,CEST,418,381,17,20
2018-09-24 00:58,2018-09-24 06:24,CEST,326,283,18,24
2018-09-22 23:09,2018-09-23 06:56,CEST,466,422,26,19
2018-09-21 22:29,2018-09-22 07:36,CEST,547,496,27,23
2018-09-21 00:57,2018-09-21 06:00,CEST,303,285,11,6
2018-09-19 23:21,2018-09-20 05:33,CEST,372,344,11,17
2018-09-19 01:55,2018-09-19 05:54,CEST,239,222,9,9
2018-09-18 01:17,2018-09-18 06:31,CEST,314,283,11,19
2018-09-16 23:46,2018-09-17 05:58,CEST,373,363,10,0
2018-09-15 22:19,2018-09-16 07:11,CEST,533,498,20,15
2018-09-14 22:33,2018-09-15 06:43,CEST,490,462,18,10
2018-09-13 22:22,2018-09-14 05:50,CEST,449,421,22,6
2018-09-12 22:45,2018-09-13 06:17,CEST,451,427,18,6
2018-09-11 23:31,2018-09-12 05:37,CEST,365,350,16,0
2018-09-10 23:10,2018-09-11 05:59,CEST,409,366,12,30
2018-09-09 23:47,2018-09-10 05:18,CEST,331,305,12,14
2018-09-08 23:00,2018-09-09 07:14,CEST,494,460,25,9
2018-09-07 22:24,2018-09-08 07:10,CEST,527,493,21,12
2018-09-06 22:57,2018-09-07 06:03,CEST,427,391,21,14
2018-09-05 21:45,2018-09-06 05:57,CEST,493,455,38,0
2018-09-04 22:35,2018-09-05 03:21,CEST,286,283,3,0
2018-09-04 00:02,2018-09-04 06:00,CEST,358,327,16,14
2018-09-03 00:00,2018-09-03 06:27,CEST,387,362,17,8
2018-09-01 22:53,2018-09-02 05:47,CEST,415,392,14,9
2018-08-31 22:24,2018-09-01 06:19,CEST,475,443,13,18
2018-08-30 23:15,2018-08-31 05:46,CEST,391,376,15,0
2018-08-29 23:58,2018-08-30 06:10,CEST,372,320,10,43
2018-08-29 00:00,2018-08-29 06:10,CEST,370,338,24,8
2018-08-28 00:44,2018-08-28 06:00,CEST,317,292,16,8
2018-08-26 22:44,2018-08-27 06:16,CEST,453,421,24,8
2018-08-25 22:32,2018-08-26 05:58,CEST,445,415,16,14
2018-08-24 23:25,2018-08-25 06:58,CEST,453,423,23,6
2018-08-23 23:34,2018-08-24 06:11,CEST,397,370,15,12
2018-08-22 23:34,2018-08-23 06:41,CEST,427,364,48,15
2018-08-22 00:04,2018-08-22 06:21,CEST,377,351,15,11
2018-08-21 00:02,2018-08-21 05:30,CEST,328,321,7,0
2018-08-19 22:41,2018-08-20 05:51,CEST,430,412,10,8
2018-08-18 23:59,2018-08-19 06:01,CEST,362,339,10,12
2018-08-17 22:36,2018-08-18 08:03,CEST,568,533,20,15
2018-08-17 00:53,2018-08-17 06:22,CEST,328,298,21,9
2018-08-15 23:10,2018-08-16 06:27,CEST,436,416,21,0
2018-08-15 00:11,2018-08-15 06:30,CEST,378,357,13,9
2018-08-14 01:14,2018-08-14 05:37,CEST,263,254,9,0
2018-08-13 00:29,2018-08-13 05:55,CEST,326,305,9,12
2018-08-11 23:22,2018-08-12 07:25,CEST,484,452,23,9
2018-08-10 22:48,2018-08-11 07:28,CEST,520,472,17,31
2018-08-09 22:29,2018-08-10 05:55,CEST,446,373,19,55
2018-08-08 23:30,2018-08-09 06:27,CEST,418,372,19,27
2018-08-07 23:34,2018-08-08 07:46,CEST,492,455,18,19
2018-08-06 23:32,2018-08-07 06:17,CEST,405,387,18,0
2018-08-05 23:34,2018-08-06 06:34,CEST,420,395,12,12
2018-08-04 23:48,2018-08-05 06:29,CEST,402,375,18,9
2018-08-04 00:12,2018-08-04 07:50,CEST,458,430,21,6
2018-08-03 00:24,2018-08-03 08:13,CEST,469,445,9,14
2018-08-01 23:09,2018-08-02 07:15,CEST,486,454,12,20
2018-07-31 23:49,2018-08-01 06:21,CEST,392,380,12,0
2018-07-30 23:25,2018-07-31 06:33,CEST,429,403,17,9
2018-07-30 00:13,2018-07-30 07:04,CEST,411,388,11,12
2018-07-29 00:07,2018-07-29 06:33,CEST,386,353,10,23
2018-07-28 00:26,2018-07-28 07:04,CEST,397,382,15,0
2018-07-27 00:31,2018-07-27 06:59,CEST,388,367,15,6
2018-07-26 00:27,2018-07-26 07:00,CEST,393,371,16,6
2018-07-25 00:42,2018-07-25 06:45,CEST,363,342,21,0
2018-07-23 23:29,2018-07-24 08:11,CEST,523,492,20,10
2018-07-22 23:37,2018-07-23 06:45,CEST,429,393,20,15
2018-07-21 23:00,2018-07-22 08:12,CEST,552,513,31,8
2018-07-21 01:36,2018-07-21 07:28,CEST,351,340,11,0
2018-07-20 01:03,2018-07-20 06:29,CEST,326,302,11,12
2018-07-19 00:18,2018-07-19 07:12,CEST,414,398,10,6
2018-07-18 00:05,2018-07-18 07:43,CEST,458,425,13,20
2018-07-17 00:17,2018-07-17 06:50,CEST,393,383,10,0
2018-07-16 01:39,2018-07-16 08:14,CEST,395,374,12,9
2018-07-15 02:31,2018-07-15 08:57,CEST,386,373,7,6
2018-07-14 01:06,2018-07-14 07:59,CEST,413,390,10,13
2018-07-13 02:00,2018-07-13 07:49,CEST,349,330,13,6
2018-07-12 05:00,2018-07-12 07:33,CEST,154,142,12,0
2018-07-10 22:30,2018-07-11 07:24,CEST,535,489,35,10
2018-07-09 23:00,2018-07-10 08:52,CEST,592,527,40,25
2018-07-09 00:30,2018-07-09 07:41,CEST,431,397,18,16
2018-07-08 00:32,2018-07-08 08:17,CEST,465,431,14,20
2018-07-06 23:35,2018-07-07 09:19,CEST,584,546,24,14
2018-07-06 01:00,2018-07-06 07:29,CEST,389,368,12,8
2018-07-04 23:55,2018-07-05 05:57,CEST,362,345,11,6
2018-07-04 00:36,2018-07-04 07:12,CEST,395,372,16,8
2018-07-03 00:02,2018-07-03 07:17,CEST,435,395,25,15
2018-07-02 00:23,2018-07-02 06:29,CEST,367,355,11,0
2018-06-30 23:34,2018-07-01 07:00,CEST,446,420,20,6
2018-06-29 23:01,2018-06-30 08:09,CEST,548,525,17,7
2018-06-28 23:41,2018-06-29 06:00,CEST,379,343,26,9
2018-06-28 00:28,2018-06-28 06:24,CEST,356,344,12,0
2018-06-27 00:59,2018-06-27 06:12,CEST,312,286,18,8
2018-06-26 00:14,2018-06-26 06:14,CEST,360,315,27,18
2018-06-25 00:27,2018-06-25 06:30,CEST,362,343,19,0
2018-06-23 23:58,2018-06-24 05:54,CEST,356,344,6,6
2018-06-22 23:30,2018-06-23 08:13,CEST,523,486,29,8
2018-06-21 23:17,2018-06-22 06:30,CEST,433,399,15,19
2018-06-20 22:58,2018-06-21 05:56,CEST,418,399,19,0
2018-06-20 00:48,2018-06-20 06:00,CEST,311,277,11,23
2018-06-18 23:16,2018-06-19 06:05,CEST,410,375,16,18
2018-06-17 23:53,2018-06-18 05:55,CEST,362,346,16,0
2018-06-16 23:30,2018-06-17 08:20,CEST,530,499,23,8
2018-06-15 22:37,2018-06-16 06:39,CEST,481,425,24,33
2018-06-14 23:42,2018-06-15 05:54,CEST,372,354,10,8
2018-06-13 23:30,2018-06-14 05:49,CEST,379,361,7,12
2018-06-13 00:59,2018-06-13 05:28,CEST,269,257,12,0
2018-06-11 23:05,2018-06-12 06:06,CEST,420,399,13,8
2018-06-10 22:49,2018-06-11 06:06,CEST,437,407,28,2
2018-06-09 23:10,2018-06-10 06:30,CEST,439,404,15,20
2018-06-08 23:42,2018-06-09 08:09,CEST,506,465,26,16
2018-06-08 00:48,2018-06-08 05:55,CEST,307,298,9,0
2018-06-07 01:10,2018-06-07 05:59,CEST,289,265,17,6
2018-06-05 23:04,2018-06-06 06:00,CEST,416,394,22,0
2018-06-04 23:30,2018-06-05 05:30,CEST,360,343,10,6
2018-06-03 23:26,2018-06-04 06:12,CEST,406,372,25,10
2018-06-02 23:23,2018-06-03 06:31,CEST,428,406,11,11
2018-06-01 23:54,2018-06-02 07:04,CEST,429,379,38,12
2018-05-31 23:38,2018-06-01 05:55,CEST,378,341,28,8
2018-05-30 23:23,2018-05-31 06:04,CEST,402,367,20,15
2018-05-30 00:35,2018-05-30 05:59,CEST,323,309,8,6
2018-05-28 23:54,2018-05-29 06:06,CEST,371,340,12,20
2018-05-27 23:00,2018-05-28 06:00,CEST,420,409,10,0
2018-05-26 23:00,2018-05-27 06:59,CEST,480,433,26,21
2018-05-25 23:03,2018-05-26 07:16,CEST,493,453,26,14
2018-05-25 00:23,2018-05-25 05:49,CEST,326,308,12,6
2018-05-23 23:08,2018-05-24 05:54,CEST,406,382,17,6
2018-05-22 22:26,2018-05-23 05:57,CEST,451,424,18,9
2018-05-21 23:30,2018-05-22 06:06,CEST,396,363,19,15
2018-05-21 00:12,2018-05-21 07:15,CEST,423,390,19,14
2018-05-19 22:40,2018-05-20 05:40,CEST,420,393,19,8
2018-05-18 22:15,2018-05-19 06:13,CEST,478,449,20,9
2018-05-17 23:09,2018-05-18 06:02,CEST,413,401,12,0
2018-05-16 22:52,2018-05-17 06:19,CEST,447,414,18,15
2018-05-15 22:39,2018-05-16 05:41,CEST,422,405,9,9
2018-05-15 00:13,2018-05-15 05:19,CEST,306,291,9,6
2018-05-13 22:56,2018-05-14 06:05,CEST,429,413,16,0
2018-05-13 01:59,2018-05-13 07:55,CEST,356,321,14,21
2018-05-11 23:53,2018-05-12 07:38,CEST,465,446,18,0
2018-05-11 00:22,2018-05-11 07:29,CEST,427,393,21,12
2018-05-09 23:34,2018-05-10 06:30,CEST,416,390,20,6
2018-05-08 23:55,2018-05-09 05:24,CEST,330,297,16,16
2018-05-08 00:02,2018-05-08 06:20,CEST,378,347,16,15
2018-05-06 23:49,2018-05-07 05:58,CEST,369,356,13,0
2018-05-06 00:18,2018-05-06 08:12,CEST,473,434,23,16
2018-05-04 23:35,2018-05-05 07:15,CEST,460,433,20,6
2018-05-03 21:48,2018-05-04 06:05,CEST,497,460,16,20
2018-05-02 23:10,2018-05-03 05:53,CEST,403,368,14,21
2018-05-01 23:44,2018-05-02 03:56,CEST,252,237,10,6
2018-05-01 01:04,2018-05-01 06:12,CEST,308,289,13,6
2018-04-29 23:57,2018-04-30 06:20,CEST,383,367,10,6
2018-04-29 00:04,2018-04-29 07:23,CEST,438,398,11,29
2018-04-27 23:00,2018-04-28 06:39,CEST,459,437,22,0
2018-04-26 22:34,2018-04-27 08:13,CEST,579,521,34,23
2018-04-26 01:03,2018-04-26 06:13,CEST,310,290,14,6
2018-04-25 02:00,2018-04-25 06:41,CEST,280,270,4,6
2018-04-24 01:29,2018-04-24 06:21,CEST,292,271,7,14
2018-04-22 23:02,2018-04-23 06:30,CEST,448,423,18,6
2018-04-21 22:53,2018-04-22 06:37,CEST,465,390,19,55
2018-04-20 23:18,2018-04-21 06:02,CEST,403,394,10,0
2018-04-19 23:20,2018-04-20 05:39,CEST,379,363,16,0
2018-04-18 23:34,2018-04-19 06:25,CEST,412,381,19,12
2018-04-18 03:06,2018-04-18 06:00,CEST,173,152,15,6
2018-04-16 23:00,2018-04-17 06:05,CEST,425,403,13,10
2018-04-16 00:25,2018-04-16 06:06,CEST,341,330,12,0
2018-04-14 23:38,2018-04-15 09:06,CEST,567,528,24,16
2018-04-14 00:19,2018-04-14 07:49,CEST,450,411,27,12
2018-04-13 00:30,2018-04-13 06:28,CEST,358,339,11,8
2018-04-11 23:32,2018-04-12 06:03,CEST,391,327,15,49
2018-04-11 00:45,2018-04-11 05:39,CEST,294,285,9,0
2018-04-09 23:19,2018-04-10 06:13,CEST,414,389,19,6
2018-04-08 22:56,2018-04-09 06:10,CEST,434,404,15,14
2018-04-08 01:16,2018-04-08 07:56,CEST,400,384,16,0
2018-04-07 01:09,2018-04-07 08:03,CEST,414,390,10,14
2018-04-05 23:08,2018-04-06 06:05,CEST,418,393,18,6
2018-04-04 23:02,2018-04-05 06:14,CEST,431,390,15,27
2018-04-03 23:06,2018-04-04 06:05,CEST,419,380,21,18
2018-04-02 23:22,2018-04-03 05:58,CEST,395,366,10,19
2018-04-01 23:10,2018-04-02 06:18,CEST,427,417,10,0
2018-03-31 22:58,2018-04-01 07:37,CEST,518,482,23,13
2018-03-31 00:41,2018-03-31 06:41,CEST,360,354,6,0
2018-03-29 23:39,2018-03-30 07:54,CEST,495,473,10,12
2018-03-29 00:29,2018-03-29 08:38,CEST,488,471,17,0
2018-03-28 01:15,2018-03-28 08:21,CEST,426,412,14,0
2018-03-27 02:15,2018-03-27 06:36,CEST,260,251,10,0
2018-03-26 00:14,2018-03-26 06:48,CEST,394,379,8,6
2018-03-24 23:18,2018-03-25 09:10,CEST,532,513,13,6
2018-03-24 00:25,2018-03-24 06:41,CEST,376,360,16,0
2018-03-22 23:30,2018-03-23 05:59,CEST,389,358,19,12
2018-03-21 22:43,2018-03-22 05:37,CEST,414,388,17,8
2018-03-20 23:32,2018-03-21 05:18,CEST,346,328,12,6
2018-03-19 22:30,2018-03-20 05:43,CEST,434,400,21,12
2018-03-19 00:29,2018-03-19 06:04,CEST,334,308,8,19
2018-03-17 23:54,2018-03-18 08:28,CEST,514,485,17,12
2018-03-16 22:49,2018-03-17 08:07,CEST,557,529,29,0
2018-03-15 23:30,2018-03-16 05:38,CEST,368,356,12,0
2018-03-15 00:34,2018-03-15 06:03,CEST,329,304,12,12
2018-03-14 00:46,2018-03-14 06:02,CEST,316,304,6,6
2018-03-12 23:44,2018-03-13 06:00,CEST,376,367,9,0
2018-03-11 22:01,2018-03-12 05:44,CEST,463,441,22,0
2018-03-11 00:30,2018-03-11 06:35,CEST,365,346,11,9
2018-03-09 22:55,2018-03-10 07:17,CEST,501,489,12,0
2018-03-08 23:26,2018-03-09 06:05,CEST,399,356,15,28
2018-03-08 01:00,2018-03-08 06:05,CEST,305,297,8,0
2018-03-07 00:13,2018-03-07 05:53,CEST,340,307,12,20
2018-03-06 00:21,2018-03-06 05:58,CEST,337,317,14,6
2018-03-04 23:49,2018-03-05 06:22,CEST,394,358,19,17
2018-03-04 01:35,2018-03-04 06:59,CEST,324,308,16,0
2018-03-02 22:19,2018-03-03 09:01,CEST,642,581,25,36
2018-03-02 00:14,2018-03-02 04:49,CEST,276,254,21,0
2018-03-01 00:45,2018-03-01 05:45,CEST,300,289,11,0
2018-02-27 23:43,2018-02-28 06:04,CEST,381,347,16,18
2018-02-26 23:53,2018-02-27 06:20,CEST,387,362,18,6
2018-02-26 00:05,2018-02-26 05:35,CEST,331,305,11,14
