"acc","accuracy","avg_rt","block","category","correct","correct_response","count_reset_feedback","count_trial_sequence","count_word","number_letters","response_keyboard_response","response_time","subject_nr","subject_parity","target"
"100","100","877.8604170074686","practice","Word","1","[word_response]","NA","NA","NA","5","NA","877.8604170074686","0","odd","magic"
"100","100","696.1768545152154","practice","NW","1","[nonword_response]","NA","NA","NA","5","NA","514.4932920229621","0","odd","mocag"
"100","100","695.4825003437387","practice","NW","1","[nonword_response]","NA","NA","NA","5","NA","694.0937920007855","0","odd","ipple"
"100","100","675.2628232643474","practice","Word","1","[word_response]","NA","NA","NA","5","NA","614.6037920261733","0","odd","apple"
"100","100","655.3948586108163","practice","NW","1","[nonword_response]","NA","NA","NA","6","NA","575.9229999966919","0","odd","ourtel"
"100","100","632.3284030077048","practice","Word","1","[word_response]","NA","NA","NA","6","NA","516.9961249921471","0","odd","turtle"
"100","100","613.6959999566898","trial","Word","1","[word_response]","0","0","0","7","z","613.6959999566898","0","odd","blunder"
"100","100","556.8456039763987","trial","Word","1","[word_response]","0","1","1","7","z","499.99520799610764","0","odd","tarnish"
"100","100","518.2543889968656","trial","Word","1","[word_response]","0","2","2","4","z","441.0719590377994","0","odd","turn"
"100","100","491.5825417410815","trial","Word","1","[word_response]","0","3","3","6","z","411.56699997372925","0","odd","salute"
"100","100","493.1968499906361","trial","Word","1","[word_response]","0","4","4","7","z","499.6540829888545","0","odd","platter"
"100","100","482.10488199644413","trial","Word","1","[word_response]","0","5","5","5","z","426.64504202548414","0","odd","allow"
"100","100","482.36254771472886","trial","Word","1","[word_response]","0","6","6","6","z","483.90854202443734","0","odd","spirit"
"100","100","488.1250522521441","trial","Word","1","[word_response]","0","7","7","3","z","528.4625840140507","0","odd","dog"
"100","100","478.4176621146293","trial","Word","1","[word_response]","0","8","8","6","z","400.75854101451114","0","odd","banana"
"90","90","471.7823834042065","trial","NW","0","[nonword_response]","0","9","9","5","z","412.064875010401","0","odd","chowl"
"90.9090909090909","90.9090909090909","481.02382954675704","trial","PH","1","[nonword_response]","0","10","10","6","m","573.4382909722626","0","odd","proods"
"91.66666666666667","91.66666666666667","488.86971875132684","trial","Word","1","[word_response]","0","11","11","5","z","575.1745000015944","0","odd","quart"
"92.3076923076923","92.3076923076923","493.49573392492647","trial","PH","1","[nonword_response]","0","12","12","5","m","549.0079160081223","0","odd","phete"
"92.85714285714286","92.85714285714286","497.02325293245457","trial","Word","1","[word_response]","0","13","13","4","z","542.8810000303201","0","odd","beak"
"93.33333333333333","93.33333333333333","502.3317638707037","trial","Word","1","[word_response]","0","14","14","5","z","576.6509170061909","0","odd","table"
"93.75","93.75","502.16964319042745","trial","NW","1","[nonword_response]","0","15","15","7","m","499.73783298628405","0","odd","whurfed"
"88.23529411764706","88.23529411764706","505.3977940628743","trial","PH","0","[nonword_response]","0","16","16","3","z","557.0482080220245","0","odd","rey"
"88.88888888888889","88.88888888888889","513.538476836402","trial","PH","1","[nonword_response]","0","17","17","6","m","651.9300839863718","0","odd","grambs"
"89.47368421052632","89.47368421052632","545.1741600531692","trial","NW","1","[nonword_response]","0","18","18","3","m","1114.6164579549804","0","odd","dod"
"90","90","549.9101291497936","trial","PH","1","[nonword_response]","0","19","19","6","m","639.8935419856571","0","odd","pleets"
"90.47619047619048","90.47619047619048","553.6859464288378","trial","Word","1","[word_response]","0","20","20","6","z","629.2022920097224","0","odd","thrill"
"90.9090909090909","90.9090909090909","562.1601685442412","trial","NW","1","[nonword_response]","0","21","21","6","m","740.1188329677097","0","odd","fradge"
"91.30434782608695","91.30434782608695","563.9933985202451","trial","NW","1","[nonword_response]","0","22","22","6","m","604.3244579923339","0","odd","trynes"
"87.5","87.5","568.2339721655202","trial","PH","0","[nonword_response]","0","23","23","4","z","665.7671660068445","0","odd","spue"
"84","84","596.7116782790981","trial","Word","0","[word_response]","0","24","24","5","m","1280.1766250049695","0","odd","chute"
"84.61538461538461","84.61538461538461","606.8294422315935","trial","PH","1","[nonword_response]","0","25","25","6","m","859.7735410439782","0","odd","graits"
"85.18518518518519","85.18518518518519","607.445982927284","trial","Word","1","[word_response]","0","26","26","6","z","623.4760410152376","0","odd","square"
"85.71428571428571","85.71428571428571","606.8260311793503","trial","NW","1","[nonword_response]","0","27","27","6","m","590.0873339851387","0","odd","nonzed"
"86.20689655172414","86.20689655172414","612.6355387246365","trial","Word","1","[word_response]","0","28","28","4","z","775.30174999265","0","odd","star"
"83.33333333333333","83.33333333333333","607.8991818668632","trial","Word","0","[word_response]","0","29","29","5","m","470.5448329914361","0","odd","brake"
"83.87096774193549","83.87096774193549","611.246969032612","trial","PH","1","[nonword_response]","0","30","30","5","m","711.6805840050802","0","odd","stais"
"84.375","84.375","609.6699504687422","trial","Word","1","[word_response]","0","31","31","3","z","560.7823749887757","0","odd","ram"
"84.84848484848484","84.84848484848484","607.2361110603775","trial","PH","1","[nonword_response]","0","32","32","6","m","529.3532499927096","0","odd","rhaque"
"85.29411764705883","85.29411764705883","606.7759460300508","trial","Word","1","[word_response]","0","33","33","5","z","591.5905000292696","0","odd","globe"
"85.71428571428571","85.71428571428571","603.6935237718614","trial","NW","1","[nonword_response]","0","34","34","4","m","498.89116699341685","0","odd","twom"
"86.11111111111111","86.11111111111111","605.0008796106946","trial","PH","1","[nonword_response]","0","35","35","6","m","650.7583339698613","0","odd","fluick"
"86.48648648648648","86.48648648648648","604.1979065127167","trial","NW","1","[nonword_response]","0","36","36","6","m","575.2908749855123","0","odd","scrait"
"86.84210526315789","86.84210526315789","603.4506414465508","trial","Word","1","[word_response]","0","37","37","6","z","575.8018339984119","0","odd","ginger"
"87.17948717948718","87.17948717948718","604.3155705123447","trial","Word","1","[word_response]","0","38","38","3","z","637.1828750125133","0","odd","leg"
"87.5","87.5","602.4646364501677","trial","Word","1","[word_response]","0","39","39","6","z","530.2782080252655","0","odd","victim"
"87.8048780487805","87.8048780487805","598.8555619757191","trial","Word","1","[word_response]","0","40","40","4","z","454.49258299777284","0","odd","miss"
"88.0952380952381","88.0952380952381","594.7230208340833","trial","Word","1","[word_response]","0","41","41","7","z","425.2888340270147","0","odd","embrace"
"88.37209302325581","88.37209302325581","593.9522897215495","trial","NW","1","[nonword_response]","0","42","42","7","m","561.5815829951316","0","odd","thwilms"
"88.63636363636364","88.63636363636364","592.0496363647875","trial","Word","1","[word_response]","0","43","43","6","z","510.2355420240201","0","odd","dollar"
"88.88888888888889","88.88888888888889","590.028698134443","trial","Word","1","[word_response]","0","44","44","6","z","501.1074159992859","0","odd","scroll"
"89.1304347826087","89.1304347826087","591.6593161097768","trial","NW","1","[nonword_response]","0","45","45","5","m","665.0371249997988","0","odd","bince"
"89.36170212765957","89.36170212765957","590.9220505322508","trial","Word","1","[word_response]","0","46","46","6","z","557.007833966054","0","odd","chapel"
"89.58333333333333","89.58333333333333","591.4391935839376","trial","PH","1","[nonword_response]","0","47","47","4","m","615.7449170132168","0","odd","fite"
"89.79591836734694","89.79591836734694","592.3458707556889","trial","Word","1","[word_response]","0","48","48","7","z","635.8663749997504","0","odd","dungeon"
"90","90","595.6297516799532","trial","Word","1","[word_response]","0","49","49","5","z","756.5399169689044","0","odd","huzza"
"90.19607843137256","90.19607843137256","594.0526389019271","trial","Word","1","[word_response]","0","50","50","6","z","515.1970000006258","0","odd","camera"
"90.38461538461539","90.38461538461539","596.2873806151597","trial","Word","1","[word_response]","0","51","51","5","z","710.2592079900205","0","odd","break"
"90.56603773584905","90.56603773584905","595.912277528287","trial","NW","1","[nonword_response]","0","52","52","6","m","576.4069170108996","0","odd","snafes"
"90.74074074074075","90.74074074074075","598.0336805740889","trial","NW","1","[nonword_response]","0","53","53","5","m","710.4680420015939","0","odd","cound"
"89.0909090909091","89.0909090909091","599.5248378910633","trial","Word","0","[word_response]","0","54","54","6","m","680.0473330076784","0","odd","cuttle"
"89.28571428571429","89.28571428571429","600.0597016432688","trial","Word","1","[word_response]","0","55","55","4","z","629.4772080145776","0","odd","yelp"
"89.47368421052632","89.47368421052632","600.9696725083988","trial","PH","1","[nonword_response]","0","56","56","7","m","651.9280409556814","0","odd","ghoards"
"89.65517241379311","89.65517241379311","602.8533900690522","trial","PH","1","[nonword_response]","0","57","57","4","m","710.2252910262905","0","odd","wure"
"89.83050847457628","89.83050847457628","603.1481440502645","trial","Word","1","[word_response]","0","58","58","5","z","620.243874960579","0","odd","wharf"
"90","90","603.3111409662524","trial","PH","1","[nonword_response]","0","59","59","5","m","612.9279590095393","0","odd","medes"
"90.1639344262295","90.1639344262295","602.6004706223144","trial","PH","1","[nonword_response]","0","60","60","6","m","559.9602499860339","0","odd","phlize"
"90.3225806451613","90.3225806451613","601.9025611448958","trial","Word","1","[word_response]","0","61","61","6","z","559.3300830223598","0","odd","punish"
"90.47619047619048","90.47619047619048","603.8741435077677","trial","PH","1","[nonword_response]","0","62","62","6","m","726.1122500058264","0","odd","dropse"
"90.625","90.625","602.8771152186891","trial","NW","1","[nonword_response]","0","63","63","5","m","540.0643330067396","0","odd","wrurb"
"90.76923076923077","90.76923076923077","602.45951279962","trial","NW","1","[nonword_response]","0","64","64","4","m","575.7329579791985","0","odd","kirm"
"90.9090909090909","90.9090909090909","602.1428232118276","trial","NW","1","[nonword_response]","0","65","65","5","m","581.558000005316","0","odd","tould"
"91.04477611940298","91.04477611940298","601.6584987310804","trial","NW","1","[nonword_response]","0","66","66","3","m","569.6930830017664","0","odd","cem"
"91.17647058823529","91.17647058823529","601.2931942207026","trial","NW","1","[nonword_response]","0","67","67","5","m","576.8177920253947","0","odd","psime"
"91.30434782608695","91.30434782608695","599.6170205070866","trial","Word","1","[word_response]","0","68","68","6","z","485.637207981199","0","odd","racket"
"91.42857142857143","91.42857142857143","599.477663656996","trial","Word","1","[word_response]","0","69","69","6","z","589.8620410007425","0","odd","enigma"
"91.54929577464789","91.54929577464789","598.807448914773","trial","Word","1","[word_response]","0","70","70","4","z","551.8924169591628","0","odd","flow"
"91.66666666666667","91.66666666666667","599.1176782214703","trial","NW","1","[nonword_response]","0","71","71","6","m","621.1439589969814","0","odd","sleens"
"91.78082191780823","91.78082191780823","597.355361273576","trial","NW","1","[nonword_response]","0","72","72","5","m","470.4685410251841","0","odd","fumps"
"91.89189189189189","91.89189189189189","600.6982629321126","trial","PH","1","[nonword_response]","0","73","73","5","m","844.7300840052776","0","odd","maise"
"92","92","600.1700055459514","trial","Word","1","[word_response]","0","74","74","7","z","561.0789589700289","0","odd","chuckle"
"92.10526315789474","92.10526315789474","599.6626381437588","trial","Word","1","[word_response]","0","75","75","7","z","561.610082979314","0","odd","ceiling"
"92.20779220779221","92.20779220779221","602.0815156743403","trial","Word","1","[word_response]","0","76","76","4","z","785.9162079985254","0","odd","mean"
"92.3076923076923","92.3076923076923","601.744389947271","trial","PH","1","[nonword_response]","0","77","77","4","m","575.7857089629397","0","odd","ryle"
"92.40506329113924","92.40506329113924","600.634422985825","trial","Word","1","[word_response]","0","78","78","6","z","514.0569999930449","0","odd","salary"
"92.5","92.5","600.3040005103685","trial","Word","1","[word_response]","0","79","79","6","z","574.2006249492988","0","odd","sleigh"
"92.5925925925926","92.5925925925926","600.7491517388032","trial","PH","1","[nonword_response]","0","80","80","7","m","636.3612500135787","0","odd","scoules"
"92.6829268292683","92.6829268292683","601.5899049617896","trial","NW","1","[nonword_response]","0","81","81","6","m","669.6909160236828","0","odd","gladge"
"92.7710843373494","92.7710843373494","604.6616049021965","trial","Word","1","[word_response]","0","82","82","6","z","856.541000015568","0","odd","misuse"
"92.85714285714286","92.85714285714286","605.7486463084517","trial","NW","1","[nonword_response]","0","83","83","4","m","695.9730830276385","0","odd","brud"
"92.94117647058823","92.94117647058823","606.0125205638435","trial","Word","1","[word_response]","0","84","84","5","z","628.1779580167495","0","odd","blush"
"93.02325581395348","93.02325581395348","605.3314728359151","trial","Word","1","[word_response]","0","85","85","5","z","547.4424159619957","0","odd","ghost"
"93.10344827586206","93.10344827586206","603.9096565733813","trial","Word","1","[word_response]","0","86","86","6","z","481.6334579954855","0","odd","throat"
"93.18181818181819","93.18181818181819","603.7446098171957","trial","Word","1","[word_response]","0","87","87","5","z","589.3855420290492","0","odd","baron"
"93.25842696629213","93.25842696629213","602.9262443477278","trial","PH","1","[nonword_response]","0","88","88","6","m","530.9100830345415","0","odd","chured"
"93.33333333333333","93.33333333333333","603.0045633993318","trial","PH","1","[nonword_response]","0","89","89","5","m","609.9749589920975","0","odd","wurds"
"92.3076923076923","92.3076923076923","602.3013896256389","trial","Word","0","[word_response]","0","90","90","3","m","539.0157499932684","0","odd","bib"
"92.3913043478261","92.3913043478261","601.8423414555044","trial","PH","1","[nonword_response]","0","91","91","4","m","560.0689579732716","0","odd","haks"
"92.47311827956989","92.47311827956989","601.4043135901472","trial","Word","1","[word_response]","0","92","92","6","z","561.1057499772869","0","odd","supper"
"92.55319148936171","92.55319148936171","600.161359456561","trial","Word","1","[word_response]","0","93","93","6","z","484.5666250330396","0","odd","amount"
"92.63157894736842","92.63157894736842","600.2309591883156","trial","PH","1","[nonword_response]","0","94","94","6","m","606.7733339732513","0","odd","skamps"
"92.70833333333333","92.70833333333333","599.8205064885648","trial","PH","1","[nonword_response]","0","95","95","6","m","560.8275000122376","0","odd","whased"
"92.78350515463917","92.78350515463917","598.7650493703562","trial","PH","1","[nonword_response]","0","96","96","5","m","497.4411660223268","0","odd","phley"
"92.85714285714286","92.85714285714286","597.9177367853296","trial","NW","1","[nonword_response]","0","97","97","7","m","515.7284160377458","0","odd","rhourth"
"92.92929292929293","92.92929292929293","596.9369831310369","trial","NW","1","[nonword_response]","0","98","98","6","m","500.8231250103563","0","odd","thwams"
"93","93","598.9949928794522","trial","NW","1","[nonword_response]","0","99","99","6","m","802.7379579725675","0","odd","sturds"
"100","100","1018.3503329753876","trial","PH","1","[nonword_response]","0","99","99","4","m","1018.3503329753876","0","odd","wran"
"100","100","758.767541468842","trial","Word","1","[word_response]","0","99","99","5","m","499.18474996229634","0","odd","stale"
"100","100","687.5327636565393","trial","PH","1","[nonword_response]","0","99","99","5","m","545.0632080319338","0","odd","wrync"
"100","100","659.4506874971557","trial","NW","1","[nonword_response]","0","99","99","4","m","575.2044590190053","0","odd","zowl"
"100","100","621.3920916081406","trial","PH","1","[nonword_response]","0","99","99","5","m","469.1577080520801","0","odd","cemed"
"100","100","609.1754651764253","trial","Word","1","[word_response]","0","99","99","4","m","548.0923330178484","0","odd","step"
"100","100","606.3679701515606","trial","Word","1","[word_response]","0","99","99","5","m","589.523000002373","0","odd","pupil"
"100","100","593.0404478858691","trial","Word","1","[word_response]","0","99","99","6","m","499.74779202602804","0","odd","beauty"
"100","100","589.3056064507821","trial","Word","1","[word_response]","0","99","99","7","m","559.4268749700859","0","odd","arbiter"
"100","100","572.7703208045568","trial","Word","1","[word_response]","0","99","99","6","m","423.95274998852983","0","odd","puddle"
"100","100","571.7034203698859","trial","PH","1","[nonword_response]","0","99","99","3","m","561.0344160231762","0","odd","oad"
"100","100","568.0779825876622","trial","NW","1","[nonword_response]","0","99","99","6","m","528.1981669832021","0","odd","sluped"
"100","100","584.8693685435976","trial","NW","1","[nonword_response]","0","99","99","5","m","786.3660000148229","0","odd","snive"
"100","100","582.0804940054326","trial","Word","1","[word_response]","0","99","99","7","m","545.8251250092871","0","odd","newborn"
"93.33333333333333","93.33333333333333","576.1131360738849","trial","Word","0","[word_response]","0","99","99","3","m","492.5701250322163","0","odd","lax"
"93.75","93.75","574.754403631232","trial","NW","1","[nonword_response]","0","99","99","6","m","554.3734169914387","0","odd","plolks"
"88.23529411764706","88.23529411764706","577.7076078298063","trial","PH","0","[nonword_response]","0","99","99","6","m","624.9588750069961","0","odd","beaves"
"88.88888888888889","88.88888888888889","584.868324063589","trial","NW","1","[nonword_response]","0","99","99","7","m","706.6005000378937","0","odd","thraves"
"89.47368421052632","89.47368421052632","578.9321425346363","trial","NW","1","[nonword_response]","0","99","99","6","m","472.0808750134893","0","odd","whotes"
"90","90","575.6410104077077","trial","Word","1","[word_response]","0","99","99","7","m","513.1094999960624","0","odd","referee"
"90.47619047619048","90.47619047619048","574.9825377216829","trial","Word","1","[word_response]","0","99","99","4","m","561.8130840011872","0","odd","haul"
"90.9090909090909","90.9090909090909","575.6099166888321","trial","NW","1","[nonword_response]","0","99","99","5","m","588.7848749989644","0","odd","dunds"
"91.30434782608695","91.30434782608695","571.6212463980216","trial","PH","1","[nonword_response]","0","99","99","6","m","483.8705000001937","0","odd","chaist"
"87.5","87.5","579.7490365075646","trial","Word","0","[word_response]","0","99","99","4","m","766.6882090270519","0","odd","fane"
"88","88","578.9704633667134","trial","Word","1","[word_response]","0","99","99","5","m","560.284707986284","0","odd","linen"
"88.46153846153847","88.46153846153847","579.9772692754722","trial","PH","1","[nonword_response]","0","99","99","6","m","605.1474169944413","0","odd","scadds"
"88.88888888888889","88.88888888888889","582.7905524875624","trial","Word","1","[word_response]","0","99","99","5","m","655.9359160019085","0","odd","wrack"
"89.28571428571429","89.28571428571429","582.8773407930775","trial","Word","1","[word_response]","0","99","99","4","m","585.220625041984","0","odd","soft"
"89.65517241379311","89.65517241379311","583.0804009034683","trial","Word","1","[word_response]","0","99","99","5","m","588.7660839944147","0","odd","audit"
"90","90","578.3790681064905","trial","Word","1","[word_response]","0","99","99","4","m","442.0404169941321","0","odd","them"
"87.09677419354838","87.09677419354838","574.8673817480824","trial","NW","0","[nonword_response]","0","99","99","5","m","469.51679099584","0","odd","pilms"
"87.5","87.5","587.4633164439729","trial","NW","1","[nonword_response]","0","99","99","5","m","977.937292016577","0","odd","waffs"
"87.87878787878788","87.87878787878788","585.1386654310662","trial","Word","1","[word_response]","0","99","99","5","m","510.7498330180533","0","odd","patch"
"88.23529411764706","88.23529411764706","583.0670588595026","trial","PH","1","[nonword_response]","0","99","99","5","m","514.7040419979021","0","odd","rheed"
"88.57142857142857","88.57142857142857","586.9156619484004","trial","PH","1","[nonword_response]","0","99","99","7","m","717.7681669709273","0","odd","ghoasts"
"88.88888888888889","88.88888888888889","594.8540636988279","trial","PH","1","[nonword_response]","0","99","99","5","m","872.6981249637902","0","odd","gnone"
"89.1891891891892","89.1891891891892","597.1600777340575","trial","PH","1","[nonword_response]","0","99","99","4","m","680.1765830023214","0","odd","berd"
"89.47368421052632","89.47368421052632","594.5464517679188","trial","Word","1","[word_response]","0","99","99","5","m","497.84229102078825","0","odd","scare"
"89.74358974358974","89.74358974358974","592.8330299286291","trial","PH","1","[nonword_response]","0","99","99","7","m","527.7230000356212","0","odd","ghaffed"
"90","90","590.5401906304178","trial","NW","1","[nonword_response]","0","99","99","6","m","501.11945800017565","0","odd","gromes"
"90.2439024390244","90.2439024390244","592.9859990052447","trial","Word","1","[word_response]","0","99","99","4","m","690.8183339983225","0","odd","welt"
"90.47619047619048","90.47619047619048","593.2192609332213","trial","Word","1","[word_response]","0","99","99","6","m","602.7829999802634","0","odd","frenzy"
"90.69767441860465","90.69767441860465","593.0533817953019","trial","Word","1","[word_response]","0","99","99","3","m","586.0864580026828","0","odd","rib"
"90.9090909090909","90.9090909090909","592.9267661175055","trial","PH","1","[nonword_response]","0","99","99","7","m","587.4822919722646","0","odd","spaised"
"91.11111111111111","91.11111111111111","596.8188926034296","trial","Word","1","[word_response]","0","99","99","6","m","768.0724579840899","0","odd","neuter"
"91.30434782608695","91.30434782608695","595.9684003724049","trial","Word","1","[word_response]","0","99","99","4","m","557.6962499762885","0","odd","worn"
"91.48936170212765","91.48936170212765","596.7555159598867","trial","NW","1","[nonword_response]","0","99","99","7","m","632.9628329840489","0","odd","spreals"
"91.66666666666667","91.66666666666667","596.6133281278113","trial","Word","1","[word_response]","0","99","99","6","m","589.930500020273","0","odd","breath"
"91.83673469387755","91.83673469387755","596.4418699007424","trial","Word","1","[word_response]","0","99","99","6","m","588.2118750014342","0","odd","starch"
"92","92","595.925439161947","trial","NW","1","[nonword_response]","0","99","99","7","m","570.6203329609707","0","odd","spoints"
"92.15686274509804","92.15686274509804","594.6375048849458","trial","NW","1","[nonword_response]","0","99","99","4","m","530.2407910348848","0","odd","dwut"
"92.3076923076923","92.3076923076923","593.0556914827321","trial","PH","1","[nonword_response]","0","99","99","6","m","512.3832079698332","0","odd","ghulfs"
"92.45283018867924","92.45283018867924","591.3139803231834","trial","PH","1","[nonword_response]","0","99","99","7","m","500.74500002665445","0","odd","phlukes"
"92.5925925925926","92.5925925925926","589.6437384104097","trial","PH","1","[nonword_response]","0","99","99","5","m","501.1209170334041","0","odd","kubed"
"92.72727272727273","92.72727272727273","587.5890469485471","trial","Word","1","[word_response]","0","99","99","7","m","476.6357080079615","0","odd","measure"
"92.85714285714286","92.85714285714286","585.5993578786313","trial","NW","1","[nonword_response]","0","99","99","4","m","476.1664590332657","0","odd","cupe"
"92.98245614035088","92.98245614035088","586.4285657758286","trial","Word","1","[word_response]","0","99","99","4","m","632.8642080188729","0","odd","zone"
"93.10344827586206","93.10344827586206","584.7540308655127","trial","PH","1","[nonword_response]","0","99","99","5","m","489.30554097751155","0","odd","cuild"
"93.22033898305085","93.22033898305085","584.4184470203137","trial","NW","1","[nonword_response]","0","99","99","5","m","564.9545839987695","0","odd","stoil"
"93.33333333333333","93.33333333333333","583.019362486084","trial","PH","1","[nonword_response]","0","99","99","5","m","500.473374966532","0","odd","wurnt"
"93.44262295081967","93.44262295081967","581.900682363308","trial","Word","1","[word_response]","0","99","99","5","m","514.7798749967478","0","odd","dusty"
"93.54838709677419","93.54838709677419","580.5723837280135","trial","PH","1","[nonword_response]","0","99","99","4","m","499.54616697505116","0","odd","dror"
"93.65079365079364","93.65079365079364","579.2944880972971","trial","NW","1","[nonword_response]","0","99","99","4","m","500.06495899287984","0","odd","yows"
"93.75","93.75","578.9938320331203","trial","Word","1","[word_response]","0","99","99","5","m","560.052499989979","0","odd","crock"
"93.84615384615384","93.84615384615384","577.5109275557602","trial","NW","1","[nonword_response]","0","99","99","6","m","482.60504100471735","0","odd","knults"
"93.93939393939394","93.93939393939394","578.820701380733","trial","Word","1","[word_response]","0","99","99","5","m","663.9560000039637","0","odd","grove"
"94.02985074626865","94.02985074626865","577.225749360036","trial","NW","1","[nonword_response]","0","99","99","4","m","471.95891599403694","0","odd","rurk"
"94.11764705882354","94.11764705882354","575.4948290311457","trial","Word","1","[word_response]","0","99","99","5","m","459.52316699549556","0","odd","order"
"94.20289855072464","94.20289855072464","573.8464522764316","trial","NW","1","[nonword_response]","0","99","99","3","m","461.7568329558708","0","odd","erb"
"94.28571428571429","94.28571428571429","577.4904059296075","trial","NW","1","[nonword_response]","0","99","99","6","m","828.9232079987414","0","odd","wralph"
"94.36619718309859","94.36619718309859","576.0896783813992","trial","Word","1","[word_response]","0","99","99","6","m","478.0387500068173","0","odd","tomato"
"94.44444444444444","94.44444444444444","574.1075821537784","trial","NW","1","[nonword_response]","0","99","99","6","m","433.37874999269843","0","odd","threbs"
"94.52054794520548","94.52054794520548","573.5046346855273","trial","Word","1","[word_response]","0","99","99","4","m","530.0924169714563","0","odd","camp"
"94.5945945945946","94.5945945945946","572.4289470542587","trial","Word","1","[word_response]","0","99","99","4","m","493.90374997165054","0","odd","wary"
"94.66666666666667","94.66666666666667","571.6659899870865","trial","Word","1","[word_response]","0","99","99","6","m","515.2071670163423","0","odd","mutton"
"94.73684210526316","94.73684210526316","572.1217346320994","trial","NW","1","[nonword_response]","0","99","99","4","m","606.3025830080733","0","odd","parn"
"94.8051948051948","94.8051948051948","571.7807424159466","trial","Word","1","[word_response]","0","99","99","4","m","545.8653339883313","0","odd","blow"
"94.87179487179488","94.87179487179488","571.4260229612521","trial","NW","1","[nonword_response]","0","99","99","5","m","544.1126249497756","0","odd","tadds"
"94.9367088607595","94.9367088607595","572.6258918735836","trial","Word","1","[word_response]","0","99","99","6","m","666.2156670354307","0","odd","belfry"
"95","95","571.3093072874472","trial","Word","1","[word_response]","0","99","99","5","m","467.2991249826737","0","odd","coach"
"95.06172839506173","95.06172839506173","571.9049032835037","trial","Word","1","[word_response]","0","99","99","6","m","619.5525829680264","0","odd","jargon"
"95.1219512195122","95.1219512195122","574.4966742796994","trial","PH","1","[nonword_response]","0","99","99","6","m","784.43012497155","0","odd","wroons"
"95.18072289156626","95.18072289156626","573.2426149511138","trial","PH","1","[nonword_response]","0","99","99","4","m","470.40975000709295","0","odd","hepe"
"94.04761904761905","94.04761904761905","572.771347701616","trial","Word","0","[word_response]","0","99","99","4","m","533.6561659933068","0","odd","sine"
"94.11764705882354","94.11764705882354","575.0825235168176","trial","PH","1","[nonword_response]","0","99","99","6","m","769.2212919937447","0","odd","whefts"
"94.18604651162791","94.18604651162791","574.8922417548127","trial","NW","1","[nonword_response]","0","99","99","6","m","558.7182919844054","0","odd","thwups"
"94.25287356321839","94.25287356321839","573.8770641713007","trial","Word","1","[word_response]","0","99","99","5","m","486.57179198926315","0","odd","cloak"
"94.31818181818181","94.31818181818181","573.2275857034521","trial","Word","1","[word_response]","0","99","99","6","m","516.7229590006173","0","odd","planet"
"94.38202247191012","94.38202247191012","571.7000135716333","trial","Word","1","[word_response]","0","99","99","5","m","437.27366597158834","0","odd","tiger"
"94.44444444444444","94.44444444444444","571.0969893429946","trial","Word","1","[word_response]","0","99","99","4","m","517.4278329941444","0","odd","vain"
"94.50549450549451","94.50549450549451","570.451470691286","trial","Word","1","[word_response]","0","99","99","6","m","512.3547920375131","0","odd","orange"
"94.56521739130434","94.56521739130434","569.8677300641303","trial","Word","1","[word_response]","0","99","99","7","m","516.7473329929635","0","odd","charter"
"94.6236559139785","94.6236559139785","568.4796366440032","trial","Word","1","[word_response]","0","99","99","6","m","440.77504199231043","0","odd","misery"
"94.68085106382979","94.68085106382979","571.4263249135407","trial","NW","1","[nonword_response]","0","99","99","4","m","845.4683339805342","0","odd","puct"
"94.73684210526316","94.73684210526316","571.3379842094391","trial","PH","1","[nonword_response]","0","99","99","4","m","563.0339580238797","0","odd","fize"
"94.79166666666667","94.79166666666667","571.381584196691","trial","PH","1","[nonword_response]","0","99","99","3","m","575.5235829856247","0","odd","orl"
